PULocationID,predict_hour,pred_rides,hour,dow,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,lag_1,lag_2,lag_3,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,roll_std_3,roll_std_6,roll_std_24,lstm_pred_rides,LocationID,Borough,Zone,rank_overall
43,2025-08-01,0.059280477,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,18.0,19.0,25.0,7.0,20.666666666666668,14.833333333333334,9.791666666666666,3.7859388972001824,7.413950813612582,6.750067095748119,0.0,43.0,Manhattan,Central Park,84
50,2025-08-01,0.057125743,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,16.0,20.0,19.0,12.0,18.33333333333333,21.0,19.75,2.081665999466133,4.33589667773576,10.2331515822032,0.0,50.0,Manhattan,Clinton West,85
49,2025-08-01,0.056605734,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,13.0,41.0,40.0,11.0,31.33333333333333,34.166666666666664,24.5,15.88500340992514,12.54458714612269,13.403438883847812,0.0,49.0,Brooklyn,Clinton Hill,86
116,2025-08-01,0.056128092,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,16.0,21.0,21.0,10.0,19.33333333333333,20.0,20.875,2.886751345948129,3.286335345030997,8.614005279573593,0.0,116.0,Manhattan,Hamilton Heights,87
233,2025-08-01,0.053767983,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,15.0,28.0,25.0,13.0,22.666666666666668,28.0,22.125,6.8068592855540455,7.823042886243178,11.895605692128866,0.0,233.0,Manhattan,UN/Turtle Bay South,88
85,2025-08-01,0.05280497,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,16.0,12.0,14.0,8.0,14.0,16.5,14.041666666666666,2.0,4.183300132670378,7.652673114481073,0.0,85.0,Brooklyn,Erasmus,89
159,2025-08-01,0.052063245,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,16.0,14.0,23.0,12.0,17.666666666666668,22.0,22.166666666666668,4.725815626252608,6.033241251599343,12.175051706583057,0.0,159.0,Bronx,Melrose South,90
232,2025-08-01,0.051073443,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,25.0,24.0,19.0,21.0,21.666666666666668,19.20833333333333,6.082762530298219,5.391351098441527,9.01679190354774,0.0,232.0,Manhattan,Two Bridges/Seward Park,91
33,2025-08-01,0.050823893,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,13.0,17.0,18.0,28.0,16.0,23.5,20.375,2.6457513110645907,8.384509526501834,9.263356983766505,0.0,33.0,Brooklyn,Brooklyn Heights,92
26,2025-08-01,0.050647926,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,17.0,15.0,11.0,6.0,14.333333333333334,21.166666666666668,23.291666666666668,3.055050463303893,8.256310717667223,17.696669219072707,0.0,26.0,Brooklyn,Borough Park,93
169,2025-08-01,0.049246736,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,15.0,19.0,14.0,17.0,16.0,19.166666666666668,19.541666666666668,2.6457513110645907,6.431692364119001,9.459199187846838,0.0,169.0,Bronx,Mount Hope,94
127,2025-08-01,0.047687054,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,18.0,8.0,12.0,10.0,12.666666666666666,12.166666666666666,13.833333333333334,5.033222956847166,3.3714487489307423,5.255776670083795,0.0,127.0,Manhattan,Inwood,95
177,2025-08-01,0.047437772,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,15.0,22.0,17.0,15.0,18.0,20.166666666666668,18.875,3.605551275463989,5.913261931173578,9.696761001130405,0.0,177.0,Brooklyn,Ocean Hill,96
66,2025-08-01,0.04668073,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,27.0,22.0,14.0,21.0,23.33333333333333,17.958333333333332,6.557438524302,6.186005711819758,9.742239572298454,0.0,66.0,Brooklyn,DUMBO/Vinegar Hill,97
18,2025-08-01,0.045028344,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,15.0,30.0,8.0,12.0,17.666666666666668,19.666666666666668,20.75,11.239810200058244,7.554248252914824,10.46006899968929,0.0,18.0,Bronx,Bedford Park,98
78,2025-08-01,0.043936294,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,21.0,21.0,14.0,18.666666666666668,19.666666666666668,18.70833333333333,4.041451884327381,3.829708431025352,9.378417251590353,0.0,78.0,Bronx,East Tremont,99
91,2025-08-01,0.04201328,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,19.0,23.0,12.0,18.666666666666668,20.5,22.541666666666668,4.509249752822894,4.929503017546495,12.100949178246008,0.0,91.0,Brooklyn,Flatlands,100
77,2025-08-01,0.041612025,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,16.0,6.0,13.0,6.0,11.666666666666666,12.0,13.166666666666666,5.131601439446884,3.40587727318528,6.932385665446835,0.0,77.0,Brooklyn,East New York/Pennsylvania Avenue,101
88,2025-08-01,0.04050729,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,13.0,15.0,16.0,11.0,14.666666666666666,15.5,11.375,1.5275252316519468,3.391164991562634,6.546240208666744,0.0,88.0,Manhattan,Financial District South,102
208,2025-08-01,0.040410165,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,13.0,13.0,8.0,13.333333333333334,14.333333333333334,13.208333333333334,0.5773502691896257,1.7511900715418265,5.27487207070644,0.0,208.0,Bronx,Schuylerville/Edgewater Park,103
125,2025-08-01,0.040257465,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,11.0,20.0,14.0,12.0,15.0,20.666666666666668,16.25,4.58257569495584,7.580677190506576,7.930403794752578,0.0,125.0,Manhattan,Hudson Sq,104
223,2025-08-01,0.039904933,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,18.0,19.0,8.0,17.0,19.33333333333333,19.541666666666668,2.6457513110645907,3.32665998663324,10.12091749865064,0.0,223.0,Queens,Steinway,105
205,2025-08-01,0.039417166,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,11.0,23.0,22.0,10.0,18.666666666666668,17.333333333333332,18.5,6.6583281184793925,5.955389715767278,7.779571911772188,0.0,205.0,Queens,Saint Albans,106
146,2025-08-01,0.03933788,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,21.0,8.0,10.0,14.333333333333334,13.333333333333334,11.041666666666666,6.506407098647712,5.278888771954441,6.188904283625984,0.0,146.0,Queens,Long Island City/Queens Plaza,107
243,2025-08-01,0.03888554,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,11.0,25.0,9.0,9.0,15.0,20.0,20.791666666666668,8.717797887081348,7.874007874011811,11.013743061824352,0.0,243.0,Manhattan,Washington Heights North,108
259,2025-08-01,0.038852032,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,15.0,13.0,18.0,8.0,15.333333333333334,14.333333333333334,15.416666666666666,2.516611478423583,3.559026084010437,7.162199484046459,0.0,259.0,Bronx,Woodlawn/Wakefield,109
173,2025-08-01,0.038558543,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,12.0,15.0,4.0,13.666666666666666,12.166666666666666,9.708333333333334,1.5275252316519468,3.188521078284832,5.145527113461003,0.0,173.0,Queens,North Corona,110
45,2025-08-01,0.038238253,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,13.0,24.0,19.0,10.0,18.666666666666668,15.5,10.041666666666666,5.507570547286102,5.167204273105526,6.010709042068648,0.0,45.0,Manhattan,Chinatown,111
179,2025-08-01,0.037049886,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,15.0,12.0,10.0,5.0,12.333333333333334,15.0,14.291666666666666,2.516611478423584,6.06630035524124,7.006079140827359,0.0,179.0,Queens,Old Astoria,112
209,2025-08-01,0.037001386,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,13.0,18.0,13.0,10.0,14.666666666666666,15.5,8.916666666666666,2.8867513459481287,2.5099800796022267,5.020970516497406,0.0,209.0,Manhattan,Seaport,113
63,2025-08-01,0.035858493,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,17.0,13.0,6.0,14.666666666666666,14.5,14.208333333333334,2.0816659994661326,3.5071355833500366,8.198510822713166,0.0,63.0,Brooklyn,Cypress Hills,114
47,2025-08-01,0.035231166,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,11.0,21.0,7.0,8.0,13.0,14.5,15.166666666666666,7.211102550927978,4.969909455915671,8.106179428530819,0.0,47.0,Bronx,Claremont/Bathgate,115
167,2025-08-01,0.035082836,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,10.0,20.0,15.0,9.0,15.0,15.666666666666666,17.375,5.0,4.926120853842978,8.499680300893164,0.0,167.0,Bronx,Morrisania/Melrose,116
60,2025-08-01,0.034979045,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,13.0,11.0,10.0,9.0,11.333333333333334,13.0,10.958333333333334,1.5275252316519468,3.03315017762062,6.01793816104361,0.0,60.0,Bronx,Crotona Park East,117
143,2025-08-01,0.034782235,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,10.0,15.0,16.0,4.0,13.666666666666666,20.0,19.541666666666668,3.214550253664318,11.224972160321824,13.177646311797892,0.0,143.0,Manhattan,Lincoln Square West,118
241,2025-08-01,0.03451772,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,13.0,20.0,14.0,3.0,15.666666666666666,14.333333333333334,15.75,3.7859388972001824,2.875181153713044,9.4971391573417,0.0,241.0,Bronx,Van Cortlandt Village,119
166,2025-08-01,0.03439451,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,6.0,18.0,20.0,17.0,14.666666666666666,18.0,16.708333333333332,7.571877794400365,6.841052550594828,8.635010468847241,0.0,166.0,Manhattan,Morningside Heights,120
136,2025-08-01,0.03426944,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,15.0,13.0,8.0,6.0,12.0,12.833333333333334,12.958333333333334,3.605551275463989,2.562550812504343,7.315731510671498,0.0,136.0,Bronx,Kingsbridge Heights,121
235,2025-08-01,0.03415412,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,12.0,20.0,13.0,6.0,15.0,14.833333333333334,15.916666666666666,4.358898943540674,3.3714487489307423,7.795855457795545,0.0,235.0,Bronx,University Heights/Morris Heights,122
238,2025-08-01,0.034030255,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,12.0,13.0,22.0,7.0,15.666666666666666,18.166666666666668,18.416666666666668,5.507570547286102,4.956477243634502,10.997694092959616,0.0,238.0,Manhattan,Upper West Side North,123
106,2025-08-01,0.03369818,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,10.0,20.0,19.0,6.0,16.333333333333332,13.666666666666666,9.75,5.507570547286102,4.676180777800049,6.661048357232614,0.0,106.0,Brooklyn,Gowanus,124
242,2025-08-01,0.03357291,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,8.0,8.0,8.0,10.0,14.166666666666666,18.83333333333333,3.4641016151377544,5.076087732365021,11.506771793228944,0.0,242.0,Bronx,Van Nest/Morris Park,125
224,2025-08-01,0.032578792,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,8.0,21.0,6.0,6.0,11.666666666666666,10.333333333333334,8.583333333333334,8.144527815247077,5.465040408511785,4.781455724000768,0.0,224.0,Manhattan,Stuy Town/Peter Cooper Village,126
81,2025-08-01,0.03231571,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,12.0,9.0,11.0,8.0,10.666666666666666,11.833333333333334,13.041666666666666,1.5275252316519468,3.188521078284832,7.061710389359535,0.0,81.0,Bronx,Eastchester,127
215,2025-08-01,0.031835724,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,12.0,11.0,13.0,3.0,12.0,11.333333333333334,13.666666666666666,1.0,3.011090610836324,7.25718035235908,0.0,215.0,Queens,South Jamaica,128
86,2025-08-01,0.03143485,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,12.0,11.0,14.0,6.0,12.333333333333334,12.166666666666666,11.791666666666666,1.5275252316519468,1.940790217067952,5.808383496342136,0.0,86.0,Queens,Far Rockaway,129
51,2025-08-01,0.03136427,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,10.0,9.0,25.0,6.0,14.666666666666666,17.166666666666668,15.875,8.962886439832502,6.6758270399005,8.378608891487998,0.0,51.0,Bronx,Co-Op City,130
210,2025-08-01,0.031212255,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,9.0,17.0,17.0,3.0,14.333333333333334,15.5,15.791666666666666,4.618802153517006,6.50384501660364,9.80673755380837,0.0,210.0,Brooklyn,Sheepshead Bay,131
212,2025-08-01,0.030952226,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,12.0,13.0,8.0,9.0,11.0,12.833333333333334,11.083333333333334,2.6457513110645907,3.8686776379877754,6.071434660817796,0.0,212.0,Bronx,Soundview/Bruckner,132
197,2025-08-01,0.030903427,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,14.0,6.0,10.0,5.0,10.0,15.0,20.416666666666668,4.0,6.899275324264136,12.437379378193038,0.0,197.0,Queens,Richmond Hill,133
119,2025-08-01,0.03050005,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,9.0,16.0,15.0,5.0,13.333333333333334,13.833333333333334,12.791666666666666,3.7859388972001824,4.708148963941844,6.567238627338418,0.0,119.0,Bronx,Highbridge,134
10,2025-08-01,0.030209035,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,10.0,13.0,16.0,3.0,13.0,14.0,13.666666666666666,3.0,3.63318042491699,7.446427019874623,0.0,10.0,Queens,Baisley Park,135
151,2025-08-01,0.030170828,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,11.0,10.0,8.0,2.0,9.666666666666666,13.0,12.041666666666666,1.5275252316519468,5.656854249492381,7.043215462980741,0.0,151.0,Manhattan,Manhattan Valley,136
22,2025-08-01,0.030082446,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,9.0,9.0,12.0,3.0,10.0,12.666666666666666,16.041666666666668,1.7320508075688772,4.457203906785808,11.007820013484748,0.0,22.0,Brooklyn,Bensonhurst West,137
220,2025-08-01,0.030072212,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,12.0,8.0,11.0,11.0,10.333333333333334,14.333333333333334,16.166666666666668,2.081665999466133,5.00666222813829,9.65791707972483,0.0,220.0,Bronx,Spuyten Duyvil/Kingsbridge,138
4,2025-08-01,0.029285185,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,11.0,14.0,17.0,5.0,14.0,14.333333333333334,10.041666666666666,3.0,2.804757862395017,4.938571934640943,0.0,4.0,Manhattan,Alphabet City,139
185,2025-08-01,0.029232789,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,9.0,9.0,8.0,5.0,8.666666666666666,12.5,14.166666666666666,0.5773502691896257,5.468089245796926,8.646017764751921,0.0,185.0,Bronx,Pelham Parkway,140
126,2025-08-01,0.02895232,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,11.0,11.0,15.0,8.0,12.333333333333334,14.166666666666666,14.5,2.309401076758504,2.5625508125043424,7.150554858373488,0.0,126.0,Bronx,Hunts Point,141
40,2025-08-01,0.028769596,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,10.0,13.0,13.0,5.0,12.0,10.166666666666666,10.958333333333334,1.7320508075688772,2.6394443859772205,6.583769018788069,0.0,40.0,Brooklyn,Carroll Gardens,142
191,2025-08-01,0.028050499,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,11.0,15.0,9.0,5.0,11.666666666666666,13.833333333333334,15.25,3.055050463303893,4.215052391924289,8.331449062333688,0.0,191.0,Queens,Queens Village,143
3,2025-08-01,0.028046213,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,10.0,10.0,7.0,3.0,9.0,10.5,9.541666666666666,1.7320508075688772,2.949576240750525,4.539480593412755,0.0,3.0,Bronx,Allerton/Pelham Gardens,144
196,2025-08-01,0.027330728,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,8.0,12.0,8.0,4.0,9.333333333333334,12.833333333333334,12.291666666666666,2.309401076758504,4.875106836436168,7.578454394828325,0.0,196.0,Queens,Rego Park,145
218,2025-08-01,0.027180238,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,8.0,10.0,7.0,7.0,8.333333333333334,9.0,9.666666666666666,1.5275252316519468,3.40587727318528,3.9194794093833054,0.0,218.0,Queens,Springfield Gardens North,146
56,2025-08-01,0.026847225,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,8.0,12.0,15.0,5.0,11.666666666666666,11.833333333333334,12.833333333333334,3.511884584284246,2.786873995477131,6.390663479650993,0.0,56.0,Queens,Corona,147
102,2025-08-01,0.026829455,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,12.0,4.0,11.0,6.0,9.0,10.333333333333334,11.583333333333334,4.358898943540674,3.3862466931200785,6.52697857169474,0.0,102.0,Queens,Glendale,148
121,2025-08-01,0.026807372,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,9.0,14.0,6.0,7.0,9.666666666666666,10.333333333333334,11.0,4.041451884327381,2.7325202042558927,5.64146142028125,0.0,121.0,Queens,Hillcrest/Pomonok,149
227,2025-08-01,0.026633974,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,5.0,7.0,9.0,10.0,7.0,11.5,11.666666666666666,2.0,7.148426400264607,7.184927863646029,0.0,227.0,Brooklyn,Sunset Park East,150
28,2025-08-01,0.026407918,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,8.0,8.0,9.0,6.0,8.333333333333334,8.5,11.833333333333334,0.5773502691896257,2.664582518894845,7.038198056609232,0.0,28.0,Queens,Briarwood/Jamaica Hills,151
94,2025-08-01,0.026265144,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,8.0,8.0,5.0,8.0,7.0,8.833333333333334,8.666666666666666,1.7320508075688772,3.311595788538611,4.429806813597756,0.0,94.0,Bronx,Fordham South,152
155,2025-08-01,0.026257174,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,7.0,9.0,7.0,3.0,7.666666666666667,8.833333333333334,13.208333333333334,1.1547005383792517,4.215052391924288,9.908183559526709,0.0,155.0,Brooklyn,Marine Park/Mill Basin,153
32,2025-08-01,0.026010219,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,10.0,7.0,8.0,3.0,8.333333333333334,8.5,10.75,1.5275252316519468,3.6193922141707713,6.542503177384552,0.0,32.0,Bronx,Bronxdale,154
152,2025-08-01,0.025973868,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,8.0,14.0,6.0,5.0,9.333333333333334,8.666666666666666,8.208333333333334,4.163331998932265,2.804757862395017,4.242427183322903,0.0,152.0,Manhattan,Manhattanville,155
165,2025-08-01,0.025816686,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,8.0,9.0,11.0,6.0,9.333333333333334,10.666666666666666,14.083333333333334,1.5275252316519468,1.8618986725025253,9.426681220905888,0.0,165.0,Brooklyn,Midwood,156
20,2025-08-01,0.025800135,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,6.0,11.0,12.0,9.0,9.666666666666666,11.833333333333334,11.625,3.214550253664318,4.262237284181474,6.3507103334296735,0.0,20.0,Bronx,Belmont,157
195,2025-08-01,0.025696915,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,6.0,13.0,24.0,8.0,14.333333333333334,11.833333333333334,8.25,9.073771725877467,6.431692364119002,4.711226185815434,0.0,195.0,Brooklyn,Red Hook,158
55,2025-08-01,0.02541214,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,5.0,9.0,8.0,12.0,7.333333333333333,10.833333333333334,13.291666666666666,2.0816659994661326,6.6758270399005,7.686686212376321,0.0,55.0,Brooklyn,Coney Island,159
180,2025-08-01,0.02529556,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,12.0,11.0,6.0,3.0,9.666666666666666,8.5,7.416666666666667,3.214550253664318,3.146426544510455,4.451835641587653,0.0,180.0,Queens,Ozone Park,160
248,2025-08-01,0.025187597,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,7.0,13.0,6.0,10.0,8.666666666666666,10.5,11.958333333333334,3.7859388972001824,4.277849927241488,5.988969328957063,0.0,248.0,Bronx,West Farms/Bronx River,161
262,2025-08-01,0.024771323,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,6.0,8.0,7.0,5.0,7.0,12.333333333333334,13.083333333333334,1.0,6.531972647421808,8.118238546719926,0.0,262.0,Manhattan,Yorkville East,162
70,2025-08-01,0.023970217,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,6.0,9.0,7.0,5.0,7.333333333333333,10.166666666666666,10.375,1.5275252316519463,4.355073669487885,5.499505906660279,0.0,70.0,Queens,East Elmhurst,163
182,2025-08-01,0.023766486,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,9.0,8.0,12.0,4.0,9.666666666666666,9.666666666666666,11.75,2.0816659994661326,2.422120283277993,6.815902122179458,0.0,182.0,Bronx,Parkchester,164
139,2025-08-01,0.023316838,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,10.0,6.0,7.0,3.0,7.666666666666667,9.0,9.916666666666666,2.0816659994661326,3.22490309931942,5.012303702470263,0.0,139.0,Queens,Laurelton,165
16,2025-08-01,0.023302978,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,6.0,5.0,6.0,7.0,5.666666666666667,8.5,9.291666666666666,0.5773502691896258,3.449637662132068,4.982396548079934,0.0,16.0,Queens,Bayside,166
203,2025-08-01,0.023071457,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,6.0,7.0,9.0,5.0,7.333333333333333,7.666666666666667,9.583333333333334,1.5275252316519463,3.5023801430836525,5.003621876606782,0.0,203.0,Queens,Rosedale,167
24,2025-08-01,0.02279574,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,7.0,6.0,8.0,4.0,7.0,6.0,5.958333333333333,1.0,1.6733200530681511,2.4223446540879365,0.0,24.0,Manhattan,Bloomingdale,168
52,2025-08-01,0.022775581,0,4,0,0.0,1.0,-0.433883739117558,-0.900968867902419,7.0,13.0,6.0,4.0,8.666666666666666,7.5,6.916666666666667,3.7859388972001824,2.7386127875258306,4.490731195102493,0.0,52.0,Brooklyn,Cobble Hill,169
